gait_features_PC1,gait_features_PC2,gait_features_PC3,gait_features_PC4,spectral_features_PC1,spectral_features_PC2,spectral_features_PC3,spectral_features_PC4,spectral_features_PC5,spectral_features_PC6,spectral_features_PC7,spectral_features_PC8,spectral_features_PC9,spectral_features_PC10,spectral_features_PC11,spectral_features_PC12,spectral_features_PC13,spectral_features_PC14,spectral_features_PC15,spectral_features_PC16,spectral_features_PC17,spectral_features_PC18,spectral_features_PC19,spectral_features_PC20,temporal_features_PC1,temporal_features_PC2,temporal_features_PC3,temporal_features_PC4
1.1458191492514525,-0.18900664356828203,-0.23452794967248888,0.1259517546846685,1.407805492437413,-0.8873476441358485,7.831108202855811,-2.8562170432677174,-2.8429360980760925,2.0897083455112164,3.072930670723939,1.9198440752945145,0.03625602150696724,-3.3770939779744436,0.5359920970908728,1.1806019682710025,-2.652701681031871,-0.031825683431094834,1.3044888449536234,0.48865336284614774,-1.3843322991784328,-0.18986976391809515,-1.6114069267278601,-1.4041537059471447,0.8389825366417506,0.5710211773784305,-1.7612295565599088,0.49627222972644647
6.284541161659716,0.8408397865970237,-1.3225647597454293,-0.07813537194389415,4.309153948669899,5.509790526203053,-3.651086290187156,-2.6910786812967147,2.030845984958142,-0.8173268850033787,-1.6766639700039485,0.789536972030639,-0.2742665276801748,-0.4712097618801467,-0.2999508024263563,-0.8194329042898301,0.3506211133987651,-2.7295044243504725,-1.2556418825486906,0.4087060409096943,0.8155750601950345,0.010724928437080762,-2.7554947885959984,-1.0016092076270315,-3.501474076665994,-0.1192384281020944,0.17938855118028577,0.31067755347698667
-1.3846560271655541,-1.2538208814929848,-0.5302001460237745,-0.20234493622088534,-3.74813074234926,3.6074494792417795,2.0312288307935726,1.7313816467041687,0.013227578045046217,-0.6879312059193261,1.6792718693802853,-1.7308025632806234,1.7500061250667955,-5.528271857620125,2.561225046485359,-0.16158646878562585,-1.286956498637831,-2.3614895098149766,-1.7179957463727655,0.007360696060159339,2.555575483582993,2.0377773899457483,0.4301267906345246,0.7931458511828273,0.48505410382371944,1.0149433821207274,-2.6988963812764557,0.10039684863353644
-2.6329230375513832,-2.804651085544293,1.4364013440264731,-1.3003198505624727,-1.6785637696735938,-0.7219785969027142,-4.654201379093278,-2.1490967282697095,-2.3778216135107897,0.2982306652257029,-0.6563452023303655,1.0696622464423384,3.6012804082773218,-2.3209261052208037,-3.253261224211053,-0.206508136014711,-0.9494078731798373,1.2884426617157025,-2.4786991213097718,-1.5223765063060188,-0.29434996421935605,0.7289505068721092,3.1952038564405774,0.7435527158596847,1.7538667354984148,1.9154319159625957,-0.3917229422846534,0.3159460568607335
-3.8284916056610783,0.5706029161239223,0.3740016555107264,-0.5835571165801233,8.389014194800184,3.9836925218806485,-4.392023937923508,4.151242287461676,-0.6783443274166652,7.928050002309554,0.19187089645596564,0.7869657172098873,1.793756346383839,1.6348792158185375,0.834496548248937,-0.28419783316580727,0.10623585364634694,-3.3534138928545927,-0.4901391041488052,-0.5252083917203029,2.430091824068637,1.5451243454675578,-0.43960102123385136,-0.5435992415552353,-2.8703327194074855,-1.8405146817001725,-0.05449368268478643,0.5756565011081985
0.6048708377854389,-0.7717916323039332,-0.39957517418645544,-1.3821890973578097,-0.34971505261448954,-2.065283038658829,-4.313968915562561,0.4968386728081262,-0.8209959119098958,0.6949398992817651,-2.3140633738889456,2.7259054882541536,0.38314805102906374,-1.1080527033657983,-1.8902218809294313,1.0504381123915336,1.3535146392496165,-4.066870996690759,-1.8313848807521584,-0.3703954022859057,-1.6791010498824719,-1.7729622653301416,1.2778156977356914,0.9120241110862203,2.249897881523742,2.420495390199577,1.1667711868853439,0.31125194986515203
-1.5015383776024358,0.618509796075714,-0.26624400841169316,-0.07302976282970286,3.0987472920005907,-1.198668979602355,-2.4194508363506015,-1.1438566392182778,8.503727082758003,0.8941122467752198,3.94963220073352,0.16447823163741457,3.728230063892048,0.01618732126128802,-0.17874139881062046,1.236063469406623,-1.3918788342027788,0.5187122647659418,0.9458725722772825,-0.26922585445620006,0.5533844648370855,0.020305927527694757,-0.6562119348875831,0.46373473496133477,0.4815883929889513,-1.0967984815599174,0.026858841272483433,-0.06330933775356198
1.2949351369372788,0.5418953933446563,-0.19941649710488507,-0.4261342253719071,7.940931337119158,-2.4679776966614,-4.110577884524403,5.411023014811876,1.7166010638734117,1.3028243659580803,4.686226785813101,-2.256394676985286,-1.1956578460487324,0.11952186003655958,-3.4930119158138586,-2.4316729477837904,0.9363872559354512,2.4465540122166196,-1.008584897332934,0.7498329205870323,-0.5131507521889971,-2.821037639142089,-0.6648571596943267,2.431739650207186,-0.27820873073879654,0.024472879511128115,-0.12948372785485374,0.1331005253842146
3.008704224396148,0.5537765214884752,1.5871566437083064,-3.740250822864133,-10.580935601120546,-0.2144608420251152,1.0803086484162063,-0.9389330249489648,0.15203855923068224,2.319027370029338,1.3653739332450912,-3.7989175592882947,-1.912848689414508,-0.7696358390280911,0.8748528063253895,-2.1848083246030074,-0.48892995732087746,-0.8804113418024623,-0.40719633926443666,-1.0103572721509637,-1.8263085779553647,1.510881068841312,-1.2695282459977022,0.5424530583667537,3.6172093679808714,-2.675590956066825,-0.2897544579072924,-0.0936072281491646
6.063961778821471,0.07425852201560273,-0.9782487698246606,-1.3480709580069798,-3.7734006866954,5.626020340980888,-3.475253073625566,2.5427156400621467,-0.11700666545807702,-4.107987587168824,-3.6445842081321795,-1.721507046936894,-0.19890996534359745,-3.146052512440886,1.972393202894276,3.592023929880345,3.3878198935022064,0.8244123094102286,0.3851982751240624,1.6170079898109206,-0.7254574178968948,0.8665059069782132,-1.731995261125722,1.942850407805519,-1.7866669217198696,1.5966804629889977,-0.04747866028716088,-0.011330261321067752
-1.128305462909187,0.005337038256169957,0.1884683962970006,-2.559993374482393,4.87188701650482,-9.834846832963999,6.642801448288414,-0.8881287372098395,-3.9734725128747272,3.946144584934521,-2.194840491497303,1.0637677505219978,1.555660324066809,2.8660293017847365,1.604409617054063,0.6531411989756494,1.4405492516101401,-0.20248357761034785,-1.7519436843655731,1.056016481897737,-0.21388157907844677,0.7447190004609779,-0.9076236878781008,2.7839086117789713,2.892464437998971,-1.0992374110816294,-0.6087335265618705,0.7260418261234094
1.0585695283492955,0.16227074328386074,1.4186205475766016,-0.6833644429774843,-3.970966431116044,-0.3203499302718514,-0.47276142114625974,0.6585558171426178,0.4059568131158361,-1.6390288986443107,-1.3662784806436383,-0.7104969939079774,0.010264379740993732,1.868052416443477,1.2951322272594616,1.1473126724163347,1.9361459989051064,0.08105136883712935,0.31792037984225724,0.41156355397168354,-1.792220837316202,0.4488495391123694,1.841745227342731,-0.14991262971637492,1.150189273086754,0.9534619125353888,1.047798578208022,-0.04733426631871925
-1.0981170589704001,1.8615806237348191,-0.04505707810612283,0.4507040270430382,3.405282321871077,1.4423193886433447,-2.067044114551484,-1.970796410794883,-5.502055909333157,1.2825272092641193,2.392538427077435,-2.9851644295316517,0.7235934569658077,0.7571963929190365,1.4551908752371807,2.73739574872355,0.23280363695979925,0.2056581610253814,-0.9048126902951683,0.5700797102631942,-1.942915636107918,-0.7925370017162138,1.7441878556516148,-1.2685684473560972,-1.6458129474908836,-1.7979238383667475,0.4778006180308888,0.046882139821818304
-0.10606740796249074,-1.20020727479629,-0.6566397087778779,-0.5268044257283285,-1.027629908585193,-0.3793191894999145,0.6598894794230489,-4.232093799479184,-3.141469993566738,-1.8000560103449204,-1.1823055045469906,1.422776567509509,0.31463086350102987,3.3727499396087026,-1.5606917934453763,-0.14971434127816946,-2.808702196719234,0.07776639697427955,-1.488257078342952,0.5664158499362919,2.157730780219416,-1.1126911647579858,0.8882204199350011,-1.58885246142085,1.453039676819714,0.4555418456835785,0.19126694600618444,-0.1584793692600194
-0.08517926633059583,-0.6531413097567456,0.32661611718774514,-0.09009662931717476,-4.131611002454512,5.412028861423401,-1.9694719758143033,0.4241667771567676,-0.7554806616711255,-2.757286507913394,-1.5166968318482605,1.7802812643765533,-0.8352503321421789,0.7527594796705067,1.1052692797286585,0.6863020883272909,-1.1265769168796806,1.5683714988283952,0.027608638701445355,0.07523688465906912,1.3326609040430848,-2.270223342648074,-2.8006938485351616,0.9107973051054472,-1.6873349334760888,-1.5219328493164943,-1.3052091417235276,-0.5362934814975128
-4.508725910154598,1.6678111968005631,0.021345754161613818,0.5739715763465842,0.06593102929076224,-17.256874807366756,-4.176003538279188,-1.3571982553624273,1.3146977783714702,-5.2728343023546795,-0.06974751353122705,0.4732129621517536,3.543669270425661,-0.6586662244303962,3.4410707161816685,-1.188187180418387,0.5983561272138419,-0.8341559300052969,-2.2223825667463544,1.7735617728971134,0.41824058826474986,0.23871301269800496,-0.9059690222282519,-0.09625479399362052,2.367848055233366,-0.8391124117614218,1.0375399953510132,0.028221663175166
5.117085946054242,-3.89112336242172,-0.9873771754562235,0.9243866064436793,0.9266193613902839,-1.667970945319278,-1.323596172940065,-4.811992038371222,-2.909285209332338,0.8368606076169688,-1.2710873673249223,-2.3083455741724137,-1.6478381773997661,-0.6725883073819566,1.457546241601888,-2.1983525125001697,-2.2128752597195245,2.8329227365650724,-2.0506729072879035,-0.6368299967350963,1.8032065563449022,-1.4116634361329359,-0.5011447098789661,0.26545027909035657,1.8123172341425744,0.5029134602723745,-1.2297424642759378,-1.7842964125130278
1.6964778659050113,-2.1289515855417918,-0.34356002535827684,-1.6353433244266367,-2.920561048263803,1.5524150821388456,4.538667115469067,-1.379729774387849,-1.295042223180485,-0.7341250414377734,-0.2050386244752099,0.3219872731033019,-0.4130828145918397,2.87481466547764,-0.287901216153831,1.6230452650463665,-1.696803100518051,-1.2733729056129215,0.7959277297181929,0.5366590334361465,-0.5864977900212338,1.3176735474621348,1.2714364338239688,2.124989711307078,-0.49058332284152545,2.2291906003700896,-0.545980050394423,0.31370638842378745
0.10741187196008828,1.3477650668084995,-0.5786748735318007,0.2194322248787586,11.126362438254668,0.08457641758795023,4.05240584851892,-5.786201245722722,3.3317449763634834,-0.6498614567870115,-2.8505352466704323,-1.4225676080911624,-6.016409853304775,-1.1942910310911765,0.9501570212906528,0.5976341368089201,1.5702439069051415,2.9553306583697587,-0.7248924914276553,1.4599909527338126,2.116877234977207,1.0791995814707924,2.120780133478518,-0.18791871702983307,-3.081436858201156,-2.031981782466409,0.23923296471027702,-0.1317998206201761
-1.9143440214866052,0.24340378164801862,-0.4761939608501225,1.5367654048856179,-2.6875633362084037,-0.5195982039239422,-0.014623675648150671,1.873275199473893,-0.30633640010272806,4.739200854046914,-3.6182261842173786,-0.8814811840400268,-0.29607997824651466,1.3089500721748264,2.830367176704394,-3.2847044706036956,-0.17156277366931982,0.9675172694740903,1.480187779853633,-2.630211695064975,1.8984491022173042,-0.20994179904499471,-0.06131314791930946,0.2893718457691604,1.4961703979099712,1.1952541670472883,-0.03519796815655468,0.2872980551874878
-1.6280689584120038,1.2478306061094957,0.3012171635628796,0.11261190669977346,1.8008513173252005,1.265698329628808,10.20082850270084,-0.8403417785128438,-2.8814323240059507,0.0314632852289935,0.9911549387972557,-4.129138760170772,6.154711521966886,-0.41220361862153804,-1.3424079651060545,0.5948305150603999,2.415571459642687,-1.4256566090208784,1.4192616319594131,-0.1672977700002801,0.8285560152248714,-2.1573933367937075,-0.3603173327830524,-2.346270471559301,-2.048853953433549,0.8864920008956696,-0.17340018052627434,0.14333453062404605
2.8773977513624547,-3.757660905416257,-1.2847026416522422,-0.16495632413578165,-1.0732570457805175,-0.3446204415035166,2.288432091801466,-3.260676158972399,-1.2205123900305843,-1.151143784121694,3.037424096520915,4.498588689082265,-1.3140434522054336,1.4537822474132718,0.23499130356115594,0.1745125174307151,2.9409581153386886,-0.517267855032853,1.2560511582787872,0.16943006834752958,0.975391938868024,0.1457348130361672,-0.186835803039316,0.49888283704419206,0.49548356156211,1.1988294835076343,-0.23654893102082752,-0.29271205652878596
-1.1247734566151677,1.7970953316402825,-0.37410936924434135,0.8830872083788239,7.0668614842829,-2.0826377660488036,-5.918723620680501,-1.836431702982584,-3.033451294687673,-6.808468431802931,3.3295245951175167,-3.558642632759872,-0.2454069635688467,1.6046408411653588,1.0726562448913133,-2.2840901225264525,-1.1655233518106733,-2.7748571072943533,5.593678682805289,-1.5132232139434536,0.40516366387706365,2.2812137394330883,0.6329918440714241,0.892744424815022,-3.3298081271594433,-0.03704844863443118,-0.04965939642619118,0.16546014524413516
0.3652948117329917,-2.519802165439794,-0.4267204415983174,0.07124948409889643,-6.322710989457458,-1.0079163848400328,1.5646780469061012,-2.0371922421438717,2.9800750043204722,1.4590040505885054,-1.7118999310613352,-2.6151378860538395,-1.2542431202818796,-1.050962278599353,-0.7204228131308392,-0.4208474973547741,-1.6060183763826146,-2.3338363102507698,0.1779255369255773,0.3152410954854685,-1.1997768706564944,-0.6509692207863758,2.725912104043987,-0.014514167342169237,2.613512341839869,2.4499678143607597,0.8150961325583059,0.5075511952015712
1.3272167691528283,0.15570295005578993,0.40090004630582027,-0.9013396921099919,-3.10638864908439,-1.0960220933528906,-4.867880858249593,1.0490321231296202,-1.0893944368359803,1.53290699625139,-1.9472817826455635,-1.4005509271649006,-1.053740855436484,0.6129925070779932,0.19586823141033366,-0.4302392471379495,-0.38880060704264036,1.5584615968517255,-1.0489608990449883,-1.2832587424451727,-1.1781655189238247,1.8794181192963972,0.6602945303984811,-2.0649284946253585,1.6873549186736212,-0.4824008201825082,0.42263459295200667,-0.7322398412395887
2.254100583137648,1.3999912575048588,0.6340565916169083,-0.24524072251498746,1.7280245395269098,2.2826597661099033,-1.2495261803235196,-2.9695832029841944,0.4477061737294886,-0.7004961960007806,-1.0022095399255855,-1.3762333923110037,2.387533228657483,-1.1280395557413498,-1.8468922836400077,-1.079344921365445,0.2539968498879512,1.9730458382085436,1.502126098394328,-2.029643872217697,-1.4981629484976369,0.44962487440033244,0.5087209600385455,0.6456973954539906,-1.722583017643502,0.7039787163253797,0.19674852531100512,-0.43439170134664346
-0.026176858040086588,0.9235601057014402,0.37987095267786714,0.44660260509557675,-4.9834701638732595,-1.7502223614260461,-0.9638905516067899,1.118665773560481,-1.639235321290096,-0.11409447482287023,-0.16900016083882072,-2.1441302351327542,-0.5528519053103225,2.0845844270315648,-0.13342585132453405,0.7385643322623484,-0.25904947150011964,1.0147837732010043,0.8893241718261808,-1.3393541019749777,-0.150856076325128,-3.272523857579706,-0.8560688689077124,0.39101240756504524,1.3432003500136374,1.1025134075907652,-1.0386388432408262,-0.05076339861059012
-2.650360616011953,-1.2720205236923618,-0.0981876114426495,0.6710901754368372,1.4881728921140034,1.516955431962256,2.2626309923321632,-2.3512226987208975,4.6909958553455215,3.1531437670277835,4.08773595670972,1.4865147136294772,-0.515167057655043,-1.526827688344536,1.9222863406146466,-1.7526690809403243,1.7547346837479627,1.253743691649345,-0.586479734912124,-2.3748316686452178,-0.32788919638996145,0.7555365708788059,0.05633387224753313,0.09154388147108966,-0.6945480361742403,-1.289942776240439,-0.5659991226714828,-0.07278393648233764
4.706969666132042,0.15201216023659436,8.48468163345244,1.8735374897825903,-1.0426239219869133,3.9936996644373752,-4.511871070466044,-0.1912844147191404,-2.1907444117243036,-0.4719922501840434,2.4644074876876103,2.772232725080442,0.8441858744343439,-0.49068620116098743,-1.299998548340297,-2.637876426731395,-0.14974369925552955,2.2027353711148385,0.3633241526981607,1.6635900657269123,-0.9792428100573383,0.5668589078069695,-0.8223662659797142,-1.1792819631772467,-2.38716541123857,1.5648963418569948,0.27219103591841315,0.5891072449380184
1.1103596076133984,1.155520325450853,-0.8500973326150768,1.1412523320236392,-2.350343097858862,0.9846943667531562,2.699254716129069,1.4134011639166322,1.3557957122937199,-2.4148213597204093,-1.2019569762924835,2.305334290268192,-0.2983370469145499,-1.3049612302042024,-0.224463500487267,0.056203630966574714,-2.3721417020942384,-0.8249717689952855,0.21706839890533136,1.2192003335569175,1.5301625240655208,-0.5731970023014306,0.7626759282931315,-0.5779847080825685,0.07783290163422057,2.074708563723641,-0.5043439304407589,-0.1490070137396868
-0.35913119641215535,2.3577042976207143,0.19170177940003316,0.3701993244200882,-2.4882667526651407,-0.36803900169394554,-1.424465533631897,1.5735453039454494,0.3714363396180715,3.7002506357654115,2.285034576342134,0.98938101979103,0.04461079640950641,-1.002591915994451,2.2832074381558707,2.4632611623989913,0.4157962288753703,3.5672280739547237,1.3800911127408586,0.744593249018564,-0.7672233473921463,-0.2707361846545544,0.7075163300766399,-0.1375619796497224,0.90116438644286,0.4436561404932973,1.0112711850113802,-1.5963473318788972
-0.12182066065372407,-1.362279299484596,0.08014529612741193,1.6702982951310323,7.744742627971956,1.112608218404508,-2.480859739133835,-3.1857158570351043,-1.7881394013623573,1.8287357272665186,-2.022533506020853,-1.8016864597904991,-1.0088657010999327,-2.5933803384000518,-0.434200952426543,0.2788130424964411,-0.43320770963195165,-1.2684212634936545,-0.654242558062148,1.3914049507015402,-2.071783956455512,0.1990651695259397,-1.9779333463144135,-0.3556182527907752,-1.8948508329390157,0.04783212515733271,-0.49624441976225575,0.27512443225958644
-6.406356955761065,-2.4661698643331724,0.7338179554377431,-1.5375380769569353,1.4790626196084196,0.1062534496705975,2.441121838547902,-5.474744079518232,0.8894942031258081,-0.8227042403047448,-2.5736475657226685,-2.2905195944667827,-1.3804814903329705,-1.4349299504882351,-0.14183339448267693,-1.6466014304460734,0.5965306099626801,0.08702914688395247,0.6117437214417757,-0.18250910988942518,-1.805750704981245,-0.5311695207497399,-0.4646769631716322,0.01329789739154612,0.14217020687961499,-1.0764623016528096,0.4837497560176263,-0.41670695603919783
-0.20251618531148072,-0.7307877886093506,0.37400684306000304,-0.425198217805949,-5.7483177435819455,4.393503350436835,-1.598108767470383,-0.041160876409045796,-2.7011647424663083,-1.0624985138755474,0.7687252240726082,0.8807042731870972,0.4720604936358046,-0.0839838728041367,1.255723315507799,-0.7822247552587703,0.41475643788063943,1.0103724964976266,0.6156087399965933,1.6381828658884405,-0.12848297285639126,-1.637631035736178,0.394320851626505,0.10150367124810207,-1.1759218298976153,2.5084364219143636,-0.010528186044727692,-0.5987034085714513
2.7727354451779322,-0.28857817949497655,0.02524415611363765,-0.041241045047727756,2.5710888497019355,5.141668083277986,3.3112077855733877,1.035587158417349,-3.098009798643635,-3.4271901292632583,-0.8035921691605016,5.786585720278929,0.9020393826655831,0.758528652851754,-0.9082755350745054,-2.3575270976477887,0.6728025375418712,2.4961019884365108,0.11615345627390307,0.07639669675884216,0.7062665877432696,2.5206111543338037,0.9101402009955584,0.05961184800769655,-2.998085837385728,-0.028962090720138854,-0.40043410456121775,-0.5402236350104732
0.6527446147716841,0.10444336075212732,-0.8408895468183908,0.20100735634738745,-2.3307919706718923,-3.538856307938244,0.9594409181335749,2.923639689964516,-0.7647750714261481,0.41990011258809473,-0.48412146819308616,0.6504671405269279,-1.1718352217945858,-0.4633054728099333,0.5865613320625744,-3.548804533556365,-0.24091083355165094,-0.715579600872129,1.687231372866392,1.5412064499810902,0.9974021282401808,-2.3325510045491895,0.9257575605520565,0.9400767382537638,1.806871393746642,-1.0880593734449981,-0.01933098844085351,0.13732746973662344
-0.8847939952543189,1.9831918744296333,-0.5555034717377486,0.38013214674183854,0.5575505185396883,-0.5487610286437083,2.356363352862655,2.67802106302715,-0.7043563625125118,1.4534993021450437,-3.3576866818976856,-2.565860267886457,-1.0750318810082338,1.9100541925260843,-2.7354696580145546,2.8730932160952545,-3.1627378726585267,0.725842309841077,1.940288538966329,0.19186651285539544,0.4506963154397766,1.8136179298543058,-2.3989229838336157,1.6578175113689295,0.12771434935608494,-1.7961017872329617,0.5170304771141688,-0.8376525484493516
0.4514199382427476,0.8112130601127435,-0.36928811840815784,0.7521598525879851,-5.195906110516336,3.9529165607734718,0.31476739106370955,0.07373469300820551,4.914371244360363,0.32200194219620126,0.86196014066475,-0.14246013302908586,0.11328223987009699,2.729829254270074,2.6983817669833985,-0.9080963107877372,-3.1890340627994775,-1.092601416439513,-1.9314662780964031,1.5142279051772114,-0.09780752463029765,-0.18321465164234318,-0.445004560906469,-0.9591173446688969,1.5956312542933155,-2.665365472247655,0.609264618947799,2.0767003707992426
-3.2033316883329785,-1.2017205060970704,-0.0704561515970969,-0.45122555447957274,-1.7887895279403276,0.8116321702926971,1.58014919343126,-3.4645176084889817,-0.17406963214722632,0.5063349437368485,-0.26139391019588976,2.35588965541323,1.9515124888841975,0.15611008532750456,-1.209135624972407,1.6866676782037664,1.6413514899425141,0.04509228003787526,-1.19451280104856,-3.8481201131021097,0.1335244952580185,0.5072068581009754,-1.1392975999514643,2.211201676686077,0.8106359333793715,-1.0483937187839054,-3.259156288325925,0.5313658415139894
-2.437059618669732,2.994618247975007,-0.044218352100129275,0.4682774869603344,3.376177353814791,-0.4049170217220022,3.115054134534144,8.56486028102385,-4.770527254461439,-2.9727541867756564,6.404885022323776,-0.7733037425200061,-3.1628027323925862,-1.7445409207898905,1.213653753989173,2.4694408750721717,-1.9209047610089363,0.2671086661662835,-2.319186900377125,-1.7018647254973407,0.5193321647809804,-0.18182336231648927,0.7736575956934131,0.33013988881610834,-0.9039710272628164,-3.404071010089915,-1.1915246205973176,-0.5060621112443682
-4.5167347680378045,0.7898962913802221,1.465768728032042,-0.48201262351206126,-11.001353710703807,-6.883877020034548,-2.731796801315226,-1.4175552224731258,-1.8238060665094213,2.4250897709056165,3.4375755559571135,-0.04454445470844725,-5.185098122665166,-0.8199149102369312,-5.2530024772573505,0.9276354336825342,3.208605502364647,-1.4528855251603703,0.43087921927989814,1.3936708727696163,2.9548504746991306,1.8817175215927937,-1.0255650025550913,-1.3435205323040622,3.477601543578024,-1.3915916938297002,-0.26197562796529583,-0.9224451548934884
0.8008934500532936,1.0210824431729704,-0.7829575404999073,0.10453830384722419,2.5317803795984233,1.1336248439941774,-1.5943308988721847,-1.0187253353632544,0.47561812868788184,-0.9667721582201934,-0.9784099009018749,4.746495930648357,0.5301599306179761,-1.5931445620329465,0.1410133140438041,1.0066667044087907,-1.2695408778636152,-1.351162163714581,1.0442529953508572,0.11674923144524828,-0.46197369398257554,-1.3395461485867464,-0.40887291379727303,0.6807495600585284,-1.57040912885715,0.6153600079782783,-0.4663399415900824,-0.6033042565554264
0.1089239850467821,-4.392956866971304,-0.620379491260906,3.0378536448919014,0.33305413401589296,-3.9561243159629838,1.3677428504776696,3.553255369378605,3.9903755083779826,2.516259302905444,-1.9889526951802277,1.651176748352934,1.4736933694259806,-2.264534139220963,-3.002321788581101,0.259115891536983,-3.052779465263354,0.7860607558954382,2.675443554162654,2.3749665582756307,-0.37070866294324617,0.5611360241503417,1.4240443532716855,1.079123295881449,2.3690786776180426,-0.8526599304216003,0.5028193701997847,0.7559680869307871
0.15514110861310684,1.5464011023690418,-0.5275900473245063,0.3730947266695695,6.527310160593827,3.0465584049283847,-2.6863151010501976,-1.7848301557816044,-0.5762780985030358,0.38728782521094,0.789740872633495,1.075786116885669,-2.94974751454174,1.817613816461949,-1.2954782934608968,0.6385565775384902,-1.2723168835662322,-1.8132328420092636,-0.7705333300742425,0.6025362588006081,-2.260170127454074,-0.5200800565199665,-0.3061789031361754,-1.1107176283829223,-1.9602405601930035,-0.2827649361736198,1.5486207360959459,-0.5252311005204146
1.8451165589597127,1.5725920682751084,-0.7257056685883663,-0.22417464112037788,-0.7567094612265789,0.9223354477160656,-1.0007481313131568,2.907034749178723,1.9150004969840075,-1.0407891645352627,-1.059295779125038,2.0508434666521143,-2.976189409156218,2.156719135914958,1.3743561801952786,1.3537133291792327,-0.06761193808170039,-1.6261693119423961,-0.9784069184786798,-2.904911167704605,-1.0645958994405917,-0.10351602887018373,1.1109303363451495,0.2847840743597388,-1.1323179012015692,0.6676730952376452,1.8041011841319483,-0.08298754360486915
2.3296077523055567,0.9058821307091648,-1.063196317442825,0.29266278043858707,-1.6552458241958417,1.9532734608598004,2.9032672020926276,0.3648150006701009,2.241682051673897,-3.0446782395906133,-1.446753341768717,-0.9541853334682848,0.4750803278725437,-0.9199361204107369,-3.0050958855256846,-1.1434241077956122,1.512999908019822,-0.7287767669050632,-0.44784897318180605,-2.9202555339872314,1.3594924923795966,-1.6533158175596003,-0.29664040117789553,-0.5052735772410781,0.33519034642089557,2.711180167213863,-0.7523961933641521,-0.5604710117803485
1.5647926003221713,1.447899750636964,-1.015371682684545,0.3778035063878349,1.933149398655644,5.8275864944057005,0.5297256987834619,1.5929975659489732,4.335614182831855,-2.389547550096355,0.8073302403778743,-4.918821103223178,1.9281639348021296,2.9460427637391366,-1.5445434703498473,1.5667225935695595,1.535903242011966,0.28117789139908067,-2.16099323671445,2.1577072840404004,2.194584270455486,0.22364588800766225,1.2825739705512613,0.46238371679615037,-2.8344114620533722,-0.7792124474281643,0.15818445937692546,0.6077322854216106
0.06511170091458908,1.4025853108079671,-0.7217719713402277,1.0113147985624078,2.240575797660041,-0.9771546102671202,2.748454504994062,1.1683173943727552,4.2995176938582285,0.5025125541827937,0.8363649855775483,2.0755098093678006,-2.9270930983534065,0.24822085999331506,1.930444728284107,0.544134394806092,2.659353759494576,-1.7376362829464815,2.3244672534017186,-0.21025715798130756,-0.639186230719705,-1.9330555996329257,1.084080658791883,-0.8424606480363537,-0.20280152388540423,3.1427152516376498,0.8681647602928051,0.9945292397328276
-4.572292504665201,-3.999805993216183,0.5230127946467724,0.5867300392531183,-5.36489408160081,3.521336353475859,1.9256264435914492,-1.7338280440619043,1.424223888690924,0.7965237253115699,3.627597055294475,0.012615413936791565,2.442695125135218,3.512207802895717,0.05030583717352687,-1.8362096214080563,1.3806486894355254,0.729762134166386,-0.7380694330666809,2.223118458605897,-2.27824458479915,1.6118137537950272,-0.5485961399696793,0.30956539342435413,1.1439345888482173,-0.8681878529953007,2.3510597919433764,-1.0400267285224165
-2.1142055812759004,1.7384535323301777,-0.22946916993531893,-0.14927224126863534,2.9845158586371356,-3.0720502248852717,6.230280251941307,10.267146893713537,1.0193288568690286,-3.4469986915298745,-3.278846698593915,0.07618155571401117,-0.6292464059688386,0.1843838953895885,-1.4521330146695308,-3.130855057464559,0.7342988817648144,0.3216344819392858,-1.5139365871068209,-0.4298379371257086,-2.569584974075496,1.6191452604418226,-1.2848073565351283,-2.370471371133023,-0.2770248377040853,-1.9852712654347855,1.524355282130789,0.041919082331600604
-2.1603753450238496,0.9088175788852366,-0.3563547990705769,-0.12958798315532413,-0.3983434251626366,-7.3106167470759695,-2.887286905434992,-0.34668810838334824,3.6285831546094323,-1.4745168762831196,-0.36451241973487136,0.6770728143365669,1.2535953254231096,1.0543805899478187,-0.04751998620652406,4.5104756323669255,-1.0301590376888465,2.6716160385963708,0.9439426964105693,-2.226394397114568,0.4377921159442206,0.5523986598668834,-0.9867195139937679,-3.182040897128582,0.9611005670816669,-1.6135985435182076,0.2982423709373659,0.8984697195863669
0.8261427196126673,-0.020069304152615562,-0.9717845464908802,0.72470640273948,0.5718376910023225,1.691195017499592,-4.67956811446705,4.586566586002822,-3.2725141990532776,3.4093640504363956,-3.8487980051361865,-0.07890607276366957,2.0767068122011443,-0.7205006409073295,1.6828486318653715,0.22160921254160454,2.3158896688409687,0.6380472132278587,2.2311743272040783,1.0411905229042424,1.2328148186995747,-0.19652075882563713,1.0851761987153472,-1.6235232603940748,-0.012261417446130136,0.714778577489403,0.7742513743614698,1.4184685303442444
